CourseCode,Experience,Improvement,Interesting,Practical,FairGradingCourse,GainedNewSkills,ManageableWorkloadCourse,FirstName,LastName,CourseDescription,CreatedAt
IS214,"This mod basically is self exploration, honestly if you dont search for ways beyond the school provided notes, its not enough at least for the project. Also, this mod is about communication between you and the stakeholders, thats all im gonna say.",provide concrete things to do instead of ambiguity. some groups are not sure what they should and can do.,True,True,False,True,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-28T12:53:59+08:00
IS214,"This module gave me anxiety and felt that the project phases started way too late in week 7 and you have to cramp everything within the next 5-6 weeks. Only basic AWS EC2 are taught during labs whereas for project wise, you have to start early and plan out what you want to implement and research a lot before the actual project start else you will have countless sleepless night because of the project.",Clear instructions about project to be given to class before project phases begins as you will get penalty if you dont manage your stakeholder/communication well which was not very emphasized to the class.,True,False,False,False,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-26T15:31:49Z
IS214,"Not quite sure what to expect out of the module throughout the term, but did manage to play around with some of AWS functionality. Time-consuming and stressful to be mindful of the deadline and incidents without knowing exactly what time it will occur.","Clearer idea of what is to be done and achieved. Expectations and Examples were given only after the phase, hardly possible to redeem your mistake. Easily to neglect management due to the focus on technology during lab etc",False,True,True,True,True,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-25T18:53:20+08:00
IS214,"ESM... I don't even know where to begin. This module gave me sleepless nights and anxiety. My phone has to be on stand-by as I have to anticipate when the next attack would occur. To make matters worse, my team mates are so cold-hearted. For people who bid alone or in pairs, good luck. For people who bid in relatively big numbers, please be nice and understanding to your team mates.",Content that is being taught and the way that is executed,False,False,False,True,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-25T18:35:34+08:00
IS214,This was probably one of the toughest mods i have taken in smu. str8 away got on the back on my teammates sadly. i tried my best and offered help where i could. This one rly be a good one to knock me out,everything,True,True,True,True,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-24T21:58:31+08:00
IS214,This module has a really steep learning curve and most of it comes from independent learning to go and figure out how to configure AWS. I personally feel like this module greatly favours those who have background in cybersecurity and at the same time I feel like the professors don't provide sufficient help to students. This module is really tough and you need a lot of mental resilience to get through it.,Professors need to give more guidance to students especially when it comes to the project.,True,True,False,True,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-24T21:18:45+08:00
IS214,"ESM is a fun mod that teaches you a lot of the server-side stuff, it has a very steep learning curve though, as what the project requires is hardly taught in class during labs. Everyone struggles unless there's someone with prior knowledge on your team.","Teach more during labs, have less beyond the labs gradings. Go read up on IT infrastructures and play around with AWS",True,True,False,True,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-23T00:13:34+08:00
IS214,"The course was interesting with a lot of practical aspects to managing an enterprise's systems, although they were very surface level stuff. The project work was the main source of hardship, as you need to be on the ball with any software attacks the professors dole out and even have some sleepless nights creating/strengthening/maintaining your systems for a few weeks.",The project needs to bear in mind that there are people who have had zero experience with such software and possibly provide us with a range of software to use in the project in order to provide an equal playing field.,True,True,False,True,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-06-21T09:54:19Z
IS214,"In summary, this is one of the one of the worst modules I took so far as a 2nd Year IS student. The expectations of the module vs. the reality of it through the project is drastic. Experience in cloud technologies, networking concepts, how to create and manage a server is INSANELY ADVANTAGEOUS.   Recommendation to juniors: Do not overload the semester with other tough module. ESM, ESD and DBTT are likely to be taken together; all 3 have considerable amount of quizzes, assignments and projects. Deadlines are back-to-back for project submission. (Seek more advice from seniors for clarification.)  Read below to find out what is bad: For the classes, they teach the bare minimum for technology concepts — like networking — and how to use cloud technologies — like Amazon EC2. However, for the project, we are expected to know how to use things like CIDR blocks, private subnets, scripts and come up with an insane architecture to achieve that 'A' grade. Their teaching on how to use Linux CLI is so minimal, then they expect us to trawl through the entire Amazon EC2 image they provided to clean up the entire EC2 instance.  Given what I explained, the professors get 'upset' when we seek help from seniors., and I quote ""your seniors are making too much noise"". Furthermore, they also discourage sharing between peers and create a toxic and competitive environment that make teams try to out-do each other for that extra edge over the rest.",,False,False,False,False,False,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-05-15T11:44:18+08:00
IS214,"Content in class and what you do in project is 2 separate worlds. You learn about support management in class, but project is about handling a servers, which will NOT be taught in class, nor will it be taught during consults. It will heavily depend on your own group's abilities. Little to no consults or questions were allowed to be asked and there was a lot of self-learning. It will get competitive and stressful so just be prepared.",,False,True,False,True,True,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2021-05-02T16:20:05+08:00
IS214,Curriculum does include real world elements to provide a holistic environment to practice and hone your management skills.,,True,True,True,True,True,Anonymous,,"This course explores the elements in the IT ecosystem that is required to support enterprise systems. It is divided into three main areas: maintenance, change and disaster prevention and recovery. Using common tools in the industry for ticketing, automated testing and DevOps, students are given hands-on experience as well as the understanding for robust delivery, efficient change and deep resilience. Teams will be given their own  system environment to maintain and protect. Real world use cases and examples are given to highlight the importance and complexity of managing applications in the enterprise.",2020-02-22T12:07:29+08:00
IS215,"Pretty interesting course, with a lot of knowledge to be gained in the IT realm. Not very advanced or in-depth so should be easy to be picked up by anyone studying IT. Good direction for the project and notes were pretty clear as well",-,True,True,False,True,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-29T22:58:21+08:00
IS215,"While the module was conducted by a very helpful and friendly team of IS profs, many parts of the mod's contents may not be the most useful or applicable in the working world. If anything this is more of a mod that tries to enrich the students by doing case studies on companies who have engaged in digital transformation successfully.","More applicable skills, practicals, and projects.",True,True,True,False,False,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-29T15:09:55+08:00
IS215,Really interesting to see how business is being digitalised and the process was being brought forward faster due to the pandemic. It was a fun a journey as I believe it will help me in the future when I go to the working world.,I think there can be more test cases for the class.,True,False,True,False,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-28T22:01:36+08:00
IS215,"My Experience with the course was great! It is definitely one of the mods that applies rigorously on the news and happenings around us into the class. Prof is friendly and dedicated to help the students, so do feel free to reach out to Prof and don't be shy!","Nothing much, apart from student's work presented should be more validated than just an idea presented for the sake of a grade.",True,True,True,True,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-28T16:20:20+08:00
IS215,"It was kinda chill, just learn about some interesting stuffs of what actually is digital transformation and impacts of new technologies such as social media, analytics, and blockchain. the project is just a proof of concept, doesnt need coding just figma or paste together some photoshop images and thats the project. at least mine","This course subjects are really grey areas where there isnt right or wrong, just support your position with the available facts and easy to do well ngl.",True,False,False,False,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-28T12:44:13+08:00
IS215,Very interesting and gave students a great overview of how technology evolves and how companies are utilizing technologies to aid them in making decisions and reengineer their business process as part of digital transformation.,NA,True,True,True,True,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-27T13:17:51+08:00
IS215,"The module was interesting to know about the different business model and also give me basic knowledge about AI and ML which I was not very familiar with. However, I felt challenged during the lesson where analytics coding were taught for two weeks where we learn how to build a classifier and recommender which I felt confused.",The class test (10%) was very challenging and I have failed as there were not much practice question or paper to test your knowledge. You wont know what is being tested which I feel that the school can improve by giving student more practice paper or question to practice before any test.,True,False,False,False,False,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-26T23:35:40+08:00
IS215,"There's been some controversy regarding this module where people say it's useless and why is this even a module in SCIS but I really enjoyed my learning in this module. It's definitely not coding heavy but you do learn about real-life case studies of how certain technologies are being used, business models, digital transformation, the importance of digital leadership, the ecosystem involved. It's an eye-opening module that looks at the bigger perspective of things.","During the later half of the semester, there was this 2 weeks where we learning pandas to build classifiers and recommenders which I felt was a little random and felt quite rushed too.",True,False,True,False,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-24T21:13:46+08:00
IS215,"It was a ""chill"" module with weekly in class discussions and relatively manageable project workloads, considering that more time was spent on the project and weekly discussion, perhaps more weightage can be placed on it, weekly discussions was relatively interesting as it sometimes covers concepts that are new to me","Exam was a little unexpected compared to the sample questions they provided, too heavy weightage on exams too",True,False,False,False,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-24T00:22:58+08:00
IS215,"A lot of debate about this course being useless. Kinda agree but lucky my prof make it fun at least. The exam seems very out of place and don't really need to study so hard. As long you can write well, you can score. However that sucks as for those who don't elaborate well. The analytics portion was so out of place. The content taught was wayyy too fast. 2 classes of Analytics Foundation was taught in 30 min for DBTT.",Remove exam and focus more on project please.,False,False,False,False,False,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-06-23T23:31:21+08:00
IS215,"DBTT briefly touches on major fields in technology (e.g. AI, blockchain, analytics, IoT, etc) and how tech can be applied to innovate and transform existing industries. However, none of these fields are explored deeply, hence the usefulness of this module is limited to a superficial knowledge.",,True,True,True,True,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-05-23T14:44:55+08:00
IS215,Quite fun but I do not really get the point of coding test though.,,True,True,True,True,True,Anonymous,,"Organizations can develop competitive edge through exploitation of digital technologies namely cloud computing, big data and analytics, mobile networks, social media, and the Internet of Things. By effectively leveraging these technologies they can go beyond boosting efficiency and drive new business models, develop new revenue streams, or drive other material changes that lead to an increase in the top or bottom lines. A number of companies such as Amazon, Netflix, Uber, GE, Nike etc. have successfully managed to transform their business to digital business.The “Digital Business: Technologies & Transformation” course will help the students understand the fundamentals of the digital technologies and the principles and practices that lead to successful digital transformation. The course will focus on four digital disciplines: Delivering operational excellence by complementing operational processes with analytics Product innovation by leveraging digital technologies Enhanced customer experience through recommendations and personalized services Accelerated innovation by leveraging business networksThe course will include a mix of dynamic lectures, interactive discussion, and group work in small teams. Sessions will focus on digital technology fundamentals and case studies of how organizations have manged to innovate and drive digital transformation.",2021-03-29T12:15:08+08:00
IS217,"Interesting course, covers the basics of analytics. Would recommend to any IS student even if you're not looking to major in BA as AF concepts appear in other modules and in the working world. Slides are very low effort, need to self study using external resources to grasp a good understanding of the topics. Lab test was a disaster — must be very familiar with Pandas and go beyond the examples in the homework.",Clarify doubts early. Practice using Pandas in your own time with public datasets to get a good understanding of how the language works.,True,True,True,True,True,Anonymous,,"Analytics Foundation is a foundation course that must be taken by all students pursuing the Analytics 2nd Major. This course aims to build an understanding of concepts needed to find analytical solutions to real world problems. This will cover topics including an introduction to Analytics, statistical concepts, tools for exploring and cleaning big data sets and prepare them for analysis. Coursework will include a wide variety of case studies and hands on exercises drawn from applications of analytics in multiple industries to demonstrate the complexity and benefits of analytics across different fields and domains.",2022-11-14T17:01:12+08:00
IS415,"No exams mod, some people find it heavy, i think it's pretty ok, easy to pass too.",,True,True,True,True,True,Anonymous,,"In this globalising and competitive business environment, the value of location as a business measure is fast becoming an important consideration for organisation.  GIS with its capability to capture, manage, display, and analyse business information spatially is emerging as a location intelligence tool.   Today, many kinds of industries are employing GIS as an integral part of their business processes.  Examples of the use of GIS in business are: • Market Analysis Which is the company’s market share in different geographical areas?  Where are the customers located?  What are the characteristics of customers in different geographical locations?  Are there potential customers and where do they live?   • Site Selection Where are the shops or branches of the company located today?  Where are the competitors located?  What would be the surrounding market area for a new location?  What are the socio-economic characteristics of the people living in this market area?  Will the establishment of a new shop interfere with the existing shop owned by the company?  Are the land prices in different areas suitable for building a new shop? • Sales territories Which the company’s present division into sales territories?  What kind of customers live in these districts and how much is sold?  Is there a need for more salesmen in any district?  Could redistricting lead to more efficient sales organisation and less travelling time for the salesmen? • Distribution and travel costs How can the distribution system be made more efficient?  In what way does the transport system influence the distribution and how does it restrict or facilitate expansion in the region?  Can the number of journeys made by company staff be reduced by applying route planning software?  Are there any alternatives to our present distribution system?  • Analysis of the global environment and new export markets What is the general economic and spatial pattern in the region?  How good is the infrastructure?  How is the population distributed geographically?  Which other companies are present in the region and where are they located?  Is this region a potential export market for the company’s products?  This course provides students with an introduction to practical applications of GIS in business operations. Emphasis will be placed on (i) locating, acquiring and integrating business data into GIS, (ii) understand the principles and methodologies of the geocoding process, (iii) become familiar with geovisualisation, spatial analysis and location modelling techniques, and (iv) explore the technologies and possibilities of server-based and/or web-based GIS analysis for Business Intelligence.",2021-01-17T11:23:30+08:00
IS415,"SMU-X Project Module! Quite a heavy module, there are 3 take home exercises + 1 project. Gives you access to QGIS and DataCamp to learn about various geospatial analytics functions in R. Got exposed to geospatial data handling, spatial clustering, spatial point patterns etc.",,True,True,True,True,True,Anonymous,,"In this globalising and competitive business environment, the value of location as a business measure is fast becoming an important consideration for organisation.  GIS with its capability to capture, manage, display, and analyse business information spatially is emerging as a location intelligence tool.   Today, many kinds of industries are employing GIS as an integral part of their business processes.  Examples of the use of GIS in business are: • Market Analysis Which is the company’s market share in different geographical areas?  Where are the customers located?  What are the characteristics of customers in different geographical locations?  Are there potential customers and where do they live?   • Site Selection Where are the shops or branches of the company located today?  Where are the competitors located?  What would be the surrounding market area for a new location?  What are the socio-economic characteristics of the people living in this market area?  Will the establishment of a new shop interfere with the existing shop owned by the company?  Are the land prices in different areas suitable for building a new shop? • Sales territories Which the company’s present division into sales territories?  What kind of customers live in these districts and how much is sold?  Is there a need for more salesmen in any district?  Could redistricting lead to more efficient sales organisation and less travelling time for the salesmen? • Distribution and travel costs How can the distribution system be made more efficient?  In what way does the transport system influence the distribution and how does it restrict or facilitate expansion in the region?  Can the number of journeys made by company staff be reduced by applying route planning software?  Are there any alternatives to our present distribution system?  • Analysis of the global environment and new export markets What is the general economic and spatial pattern in the region?  How good is the infrastructure?  How is the population distributed geographically?  Which other companies are present in the region and where are they located?  Is this region a potential export market for the company’s products?  This course provides students with an introduction to practical applications of GIS in business operations. Emphasis will be placed on (i) locating, acquiring and integrating business data into GIS, (ii) understand the principles and methodologies of the geocoding process, (iii) become familiar with geovisualisation, spatial analysis and location modelling techniques, and (iv) explore the technologies and possibilities of server-based and/or web-based GIS analysis for Business Intelligence.",2019-11-13T13:02:15+08:00
IS419,Learnt a lot from the slides although I had to self study a bit since the prof tends to side track and share about his stories (which are also pretty interesting btw). Preparing the summary to submit at the start of class helps with the revision of the content,The slides content can be more organised,True,False,True,False,True,Anonymous,,"The Financial Services Industry was among the early adopters of IT, achieving cost efficiencies and increased revenues through new opportunities enabled by IT.    This course introduces the banking environment and architecture. It delves into some of the key processes that span the front and back office of a bank and the associated banking products that provide IT solutions to enable these processes.    These include core banking and payment systems as well as delivery channels such as ATM, internet and mobile devices.    Topics such as banking security, customer insights, emerging technologies and industry trends will also be covered.",2021-06-29T12:16:52+08:00
IS419,"Chill mod with no finals, but every week you gotta do some pre-class homework that is graded. Also project kinda lame and waste of time",,False,False,False,False,False,Anonymous,,"The Financial Services Industry was among the early adopters of IT, achieving cost efficiencies and increased revenues through new opportunities enabled by IT.    This course introduces the banking environment and architecture. It delves into some of the key processes that span the front and back office of a bank and the associated banking products that provide IT solutions to enable these processes.    These include core banking and payment systems as well as delivery channels such as ATM, internet and mobile devices.    Topics such as banking security, customer insights, emerging technologies and industry trends will also be covered.",2020-12-07T10:01:33+08:00
IS419,"It was not a technical course but on the flip side, required a good understanding of business requirements as well as the current landscape of the Fintech environment to score well.  This is especially so for the group project which in my year involved building, researching and presenting a fintech idea.  The course itself provides a good overview of the tech needs of retail banks. If one were to join tech teams in non-retail banks, this course would be less relevant, but Prof's stories of his work experience should at the very least serve to give you insights into the industry.",,True,True,True,True,True,Anonymous,,"The Financial Services Industry was among the early adopters of IT, achieving cost efficiencies and increased revenues through new opportunities enabled by IT.    This course introduces the banking environment and architecture. It delves into some of the key processes that span the front and back office of a bank and the associated banking products that provide IT solutions to enable these processes.    These include core banking and payment systems as well as delivery channels such as ATM, internet and mobile devices.    Topics such as banking security, customer insights, emerging technologies and industry trends will also be covered.",2019-07-06T16:56:05+08:00
